Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;H?henkanal;H?henkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Me?l?nge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
Nm;Nm;Nm;;mm;mm;mm;;mm;mm;?C;;mm;mm;s;N;N;mm;mm;s;?C;mm;mm;s;;
0.570763;0.694121;-0.123358;694.121;2.69196;2.69196;2.69196;-123.358;-11.0645;11.0645;0;570.763;-13.7564;-1110.25;38.06;-2.00642;-2.00642;2.69196;2.69196;38.06;0;1110.25;2.69196;353.285;4;4
0.570962;0.69432;-0.123358;694.32;2.59191;2.59191;2.59191;-123.358;-11.0645;11.0645;0;570.962;-13.6563;-1110.15;38.12;-1.97113;-1.97113;2.59191;2.59191;38.12;0;1110.15;2.59191;353.345;4;4
0.571227;0.694585;-0.123358;694.585;2.45858;2.45858;2.45858;-123.358;-11.0645;11.0645;0;571.227;-13.523;-1110.01;38.2;-2.00642;-2.00642;2.45858;2.45858;38.2;0;1110.01;2.45858;353.425;4;4
0.571359;0.694717;-0.123358;694.717;2.39189;2.39189;2.39189;-123.358;-11.0645;11.0645;0;571.359;-13.4563;-1109.95;38.24;-1.93584;-1.93584;2.39189;2.39189;38.24;0;1109.95;2.39189;353.465;4;4
0.571489;0.694847;-0.123358;694.847;2.32527;2.32527;2.32527;-123.358;-11.0645;11.0645;0;571.489;-13.3897;-1109.88;38.28;-1.97113;-1.97113;2.32527;2.32527;38.28;0;1109.88;2.32527;353.505;4;4
0.571688;0.695046;-0.123358;695.046;2.22525;2.22525;2.22525;-123.358;-11.0645;11.0645;0;571.688;-13.2897;-1109.78;38.34;-2.00642;-2.00642;2.22525;2.22525;38.34;0;1109.78;2.22525;353.565;4;4
0.571755;0.695113;-0.123358;695.113;2.19192;2.19192;2.19192;-123.358;-11.0645;11.0645;0;571.755;-13.2564;-1109.75;38.36;-2.00642;-2.00642;2.19192;2.19192;38.36;0;1109.75;2.19192;353.585;4;4
0.571957;0.695315;-0.123358;695.315;2.09192;2.09192;2.09192;-123.358;-11.0645;11.0645;0;571.957;-13.1564;-1109.65;38.42;-2.04171;-2.04171;2.09192;2.09192;38.42;0;1109.65;2.09192;353.645;4;4
0.572095;0.695454;-0.123358;695.454;2.02529;2.02529;2.02529;-123.358;-11.0645;11.0645;0;572.095;-13.0897;-1109.58;38.46;-2.11228;-2.11228;2.02529;2.02529;38.46;0;1109.58;2.02529;353.685;4;4
0.572235;0.695593;-0.123358;695.593;1.95863;1.95863;1.95863;-123.358;-11.0645;11.0645;0;572.235;-13.0231;-1109.51;38.5;-2.077;-2.077;1.95863;1.95863;38.5;0;1109.51;1.95863;353.725;4;4
0.572438;0.695796;-0.123358;695.796;1.85858;1.85858;1.85858;-123.358;-11.0645;11.0645;0;572.438;-12.923;-1109.41;38.56;-1.97113;-1.97113;1.85858;1.85858;38.56;0;1109.41;1.85858;353.785;4;4
0.572643;0.696001;-0.123358;696.001;1.75444;1.75444;1.75444;-123.358;-11.0645;11.0645;0;572.643;-12.8189;-1109.31;38.6225;-1.97113;-1.97113;1.75444;1.75444;38.6225;0;1109.31;1.75444;353.847;4;4
0.572827;0.696185;-0.123358;696.185;1.65863;1.65863;1.65863;-123.358;-11.0645;11.0645;0;572.827;-12.7231;-1109.21;38.68;-1.86526;-1.86526;1.65863;1.65863;38.68;0;1109.21;1.65863;353.905;4;4
0.572889;0.696247;-0.123358;696.247;1.62529;1.62529;1.62529;-123.358;-11.0645;11.0645;0;572.889;-12.6897;-1109.18;38.7;-1.86526;-1.86526;1.62529;1.62529;38.7;0;1109.18;1.62529;353.925;4;4
0.573081;0.696439;-0.123358;696.439;1.52525;1.52525;1.52525;-123.358;-11.0645;11.0645;0;573.081;-12.5897;-1109.08;38.76;-1.97113;-1.97113;1.52525;1.52525;38.76;0;1109.08;1.52525;353.985;4;4
0.573274;0.696632;-0.123358;696.632;1.42529;1.42529;1.42529;-123.358;-11.0645;11.0645;0;573.274;-12.4897;-1108.98;38.82;-1.90055;-1.90055;1.42529;1.42529;38.82;0;1108.98;1.42529;354.045;4;4
0.573339;0.696697;-0.123358;696.697;1.39191;1.39191;1.39191;-123.358;-11.0645;11.0645;0;573.339;-12.4563;-1108.95;38.84;-1.97113;-1.97113;1.39191;1.39191;38.84;0;1108.95;1.39191;354.065;4;4
0.573602;0.69696;-0.123358;696.96;1.25861;1.25861;1.25861;-123.358;-11.0645;11.0645;0;573.602;-12.323;-1108.81;38.92;-1.97113;-1.97113;1.25861;1.25861;38.92;0;1108.81;1.25861;354.145;4;4
0.573668;0.697026;-0.123358;697.026;1.22529;1.22529;1.22529;-123.358;-11.0645;11.0645;0;573.668;-12.2897;-1108.78;38.94;-2.00642;-2.00642;1.22529;1.22529;38.94;0;1108.78;1.22529;354.165;4;4
0.573865;0.697223;-0.123358;697.223;1.12532;1.12532;1.12532;-123.358;-11.0645;11.0645;0;573.865;-12.1898;-1108.68;39;-1.93584;-1.93584;1.12532;1.12532;39;0;1108.68;1.12532;354.225;4;4
0.574062;0.69742;-0.123358;697.42;1.02529;1.02529;1.02529;-123.358;-11.0645;11.0645;0;574.062;-12.0897;-1108.58;39.06;-2.00642;-2.00642;1.02529;1.02529;39.06;0;1108.58;1.02529;354.285;4;4
0.574257;0.697616;-0.123358;697.616;0.925269;0.925269;0.925269;-123.358;-11.0645;11.0645;0;574.257;-11.9897;-1108.48;39.12;-1.90055;-1.90055;0.925269;0.925269;39.12;0;1108.48;0.925269;354.345;4;4
0.574447;0.697806;-0.123358;697.806;0.825269;0.825269;0.825269;-123.358;-11.0645;11.0645;0;574.447;-11.8897;-1108.38;39.18;-1.90055;-1.90055;0.825269;0.825269;39.18;0;1108.38;0.825269;354.405;4;4
0.574511;0.697869;-0.123358;697.869;0.791959;0.791959;0.791959;-123.358;-11.0645;11.0645;0;574.511;-11.8564;-1108.35;39.2;-1.90055;-1.90055;0.791959;0.791959;39.2;0;1108.35;0.791959;354.425;4;4
0.574701;0.698059;-0.123358;698.059;0.691941;0.691941;0.691941;-123.358;-11.0645;11.0645;0;574.701;-11.7564;-1108.25;39.26;-1.90055;-1.90055;0.691941;0.691941;39.26;0;1108.25;0.691941;354.485;4;4
0.574829;0.698187;-0.123358;698.187;0.625235;0.625235;0.625235;-123.358;-11.0645;11.0645;0;574.829;-11.6897;-1108.18;39.3;-1.93584;-1.93584;0.625235;0.625235;39.3;0;1108.18;0.625235;354.525;4;4
0.574958;0.698316;-0.123358;698.316;0.558614;0.558614;0.558614;-123.358;-11.0645;11.0645;0;574.958;-11.623;-1108.11;39.34;-1.93584;-1.93584;0.558614;0.558614;39.34;0;1108.11;0.558614;354.565;4;4
0.575213;0.698572;-0.123358;698.572;0.425355;0.425355;0.425355;-123.358;-11.0645;11.0645;0;575.213;-11.4898;-1107.98;39.42;-1.90055;-1.90055;0.425355;0.425355;39.42;0;1107.98;0.425355;354.645;4;4
0.575404;0.698762;-0.123358;698.762;0.325235;0.325235;0.325235;-123.358;-11.0645;11.0645;0;575.404;-11.3897;-1107.88;39.48;-1.90055;-1.90055;0.325235;0.325235;39.48;0;1107.88;0.325235;354.705;4;4
0.575533;0.698891;-0.123358;698.891;0.258597;0.258597;0.258597;-123.358;-11.0645;11.0645;0;575.533;-11.323;-1107.81;39.52;-1.97113;-1.97113;0.258597;0.258597;39.52;0;1107.81;0.258597;354.745;4;4
0.575664;0.699022;-0.123358;699.022;0.191907;0.191907;0.191907;-123.358;-11.0645;11.0645;0;575.664;-11.2563;-1107.75;39.56;-1.97113;-1.97113;0.191907;0.191907;39.56;0;1107.75;0.191907;354.785;4;4
0.575864;0.699223;-0.123358;699.223;0.0920622;0.0920622;0.0920622;-123.358;-11.0645;11.0645;0;575.864;-11.1565;-1107.65;39.62;-2.04171;-2.04171;0.0920622;0.0920622;39.62;0;1107.65;0.0920622;354.845;4;4
0.575969;0.699328;-0.123358;699.328;0.0401829;0.0401829;0.0401829;-123.358;-11.0645;11.0645;0;575.969;-11.1046;-1107.59;39.66;-2.00642;-2.00642;0.0401829;0.0401829;39.66;0;1107.59;0.0401829;354.885;4;4
0.576012;0.69937;-0.123358;699.37;0.0190622;0.0190622;0.0190622;-123.358;-11.0645;11.0645;0;576.012;-11.0835;-1107.57;39.7;-2.00642;-2.00642;0.0190622;0.0190622;39.7;0;1107.57;0.0190622;354.925;4;4
0.576032;0.699391;-0.123358;699.391;0.00859671;0.00859671;0.00859671;-123.358;-11.0645;11.0645;0;576.032;-11.073;-1107.56;39.76;-1.93584;-1.93584;0.00859671;0.00859671;39.76;0;1107.56;0.00859671;354.985;4;4
0.576042;0.6994;-0.123358;699.4;0.00376913;0.00376913;0.00376913;-123.358;-11.0645;11.0645;0;576.042;-11.0682;-1107.56;39.82;-1.90055;-1.90055;0.00376913;0.00376913;39.82;0;1107.56;0.00376913;355.045;4;4
0;0;0;0;0;0.00154499;0.00154499;0;-11.0645;11.0645;0;0;-11.066;-1107.56;0;-1.97113;-1.97113;0;0.00154499;39.88;0;1107.56;0.00154499;355.105;4;4
0;0;0;0;0;0.000131195;0.000131195;0;-11.0645;11.0645;0;0;-11.0646;-1107.55;0;-1.97113;-1.97113;0;0.000131195;40.02;0;1107.55;0.000131195;355.245;4;4
0;0;0;0;0;-0.00000673554;-0.00000673554;0;-11.0645;11.0645;0;0;-11.0644;-1107.55;0;-1.93584;-1.93584;0;-0.00000673554;40.12;0;1107.55;-0.00000673554;355.345;4;4
0;0;0;0;0;-0.0000412183;-0.0000412183;0;-11.0645;11.0645;0;0;-11.0644;-1107.55;0;-1.93584;-1.93584;0;-0.0000412183;40.24;0;1107.55;-0.0000412183;355.465;4;4
0;0;0;0;0;-0.000075701;-0.000075701;0;-11.0645;11.0645;0;0;-11.0644;-1107.55;0;-2.00642;-2.00642;0;-0.000075701;40.36;0;1107.55;-0.000075701;355.585;4;4
0;0;0;0;0;-0.0000584597;-0.0000584597;0;-11.0645;11.0645;0;0;-11.0644;-1107.55;0;-1.90055;-1.90055;0;-0.0000584597;40.46;0;1107.55;-0.0000584597;355.685;4;4
0;0;0;0;0;-0.0000584597;-0.0000584597;0;-11.0645;11.0645;0;0;-11.0644;-1107.55;0;-1.90055;-1.90055;0;-0.0000584597;40.5625;0;1107.55;-0.0000584597;355.787;4;4
0;0;0;0;0;-0.0000584597;-0.0000584597;0;-11.0645;11.0645;0;0;-11.0644;-1107.55;0;-1.86526;-1.86526;0;-0.0000584597;40.68;0;1107.55;-0.0000584597;355.905;4;4
0;0;0;0;0;-0.0000412183;-0.0000412183;0;-11.0645;11.0645;0;0;-11.0644;-1107.55;0;-1.93584;-1.93584;0;-0.0000412183;40.8025;0;1107.55;-0.0000412183;356.028;4;4
0;0;0;0;0;-0.0000412183;-0.0000412183;0;-11.0645;11.0645;0;0;-11.0644;-1107.55;0;-1.93584;-1.93584;0;-0.0000412183;40.8425;0;1107.55;-0.0000412183;356.068;4;4
